_group_key,input_reactants,input_reagents,product_1_canonical_smiles,product_2_canonical_smiles,input_boronic_acid,input_sulfonamide,input_base,input_catalyst,input_solvent,_group_key_sampled
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=P([O-])([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=P([O-])([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1.CC(=O)[O-].[Cu+2].CC#N,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],CC#N,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CC(=O)[O-].[Cu+2].CO,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CO,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1.CC(=O)[O-].[Cu+2].ClCCCl,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,O=P([O-])([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCOC(C)=O,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].CC(=O)[O-].[Cu+2].CC#N,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+].ClCCCl,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CC#N,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CC#N,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
NS(=O)(=O)c1cccc(F)n1,OB(O)c1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C.O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccc(F)n1,O=S(=O)(c1cccc(F)n1)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,NS(=O)(=O)c1cccc(F)n1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,NS(=O)(=O)c1cccc(F)n1.OB(O)c1ccc(C(F)(F)F)cc1
NS(=O)(=O)c1cccc(F)n1,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1,CCN(CC)CC.O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc(F)n2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cccc(F)n1,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cccc(F)n1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1.CC(=O)[O-].[Cu+2].CO,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,O=P([O-])([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(CC)CC.CC(=O)[O-].[Cu+2].CCOC(C)=O,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(C(C)C)C(C)C.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(C(C)C)C(C)C.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CC#N,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1
